decade,word,tfidf
1800-1850,pass,0.163018743047233
1800-1850,past,0.3051989500775875
1800-1850,pastedown,0.3948236248917102
1800-1850,patent,0.27070081940952007
1800-1850,paterson,0.3249135625140551
1800-1850,patrick,0.22593779372130543
1800-1850,paul,0.5433542383492319
1800-1850,peck,0.35365438080269623
1800-1850,pencil,0.5359366708078793
1800-1850,penni,0.8145269400335223
1800-1850,peopl,0.6185110741873341
1800-1850,per,0.4542690017140884
1800-1850,percentag,0.0666513234993442
1800-1850,perfor,0.21749478414070875
1800-1850,period,0.06257618326065381
1800-1850,perish,0.16780155772985828
1800-1850,person,0.23560181457584733
1800-1850,peter,0.34854101155462386
1800-1850,petit,0.3826370170248227
1800-1850,phil,1.0
1800-1850,philadelphia,0.36182768403826066
1800-1850,phillip,0.5663191273984303
1800-1850,philosoph,0.46538452135481123
1800-1850,photocopi,1.0
1800-1850,physiologi,0.4091069838165764
1800-1850,piano,0.27070081940952007
1800-1850,piec,0.5409352476149455
1800-1850,pilgrimag,0.07121460071390702
1800-1850,pink,0.2506051550756003
1800-1850,pitt,0.23917956076455957
1800-1850,piu,0.3814873690904706
1800-1850,place,0.46017647670395767
1800-1850,plate,0.5910522043819522
1800-1850,play,0.27070081940952007
1800-1850,pleas,0.47007816475160247
1800-1850,plesand,0.3357071143387684
1800-1850,po,0.07121460071390702
1800-1850,poem,0.6726529712384587
1800-1850,poet,0.15932438058844695
1800-1850,point,0.7382672350780645
1800-1850,poland,0.0666513234993442
1800-1850,polish,0.1333026469986884
1800-1850,polit,0.32217166847653417
1800-1850,pompeiu,0.5400478512046147
1800-1850,populi,0.30976072644648023
1800-1850,portrait,0.5022590938765703
1800-1850,possibl,0.4596607654531793
1800-1850,post,0.3249135625140551
1800-1850,poster,1.0
1800-1850,poyai,0.37796447300922725
1800-1850,pp,0.5605997641355202
1800-1850,preach,0.5106607153420891
1800-1850,preced,0.40113413058786906
1800-1850,prefac,0.6560143510215638
1800-1850,prefix,0.2998500785326688
1800-1850,prelimenari,0.43876163016431935
1800-1850,prepar,0.11371843135317478
1800-1850,present,0.28134050980173075
1800-1850,preserv,0.21749478414070875
1800-1850,pressmark,0.16822603037478182
1800-1850,previou,0.3413779952020237
1800-1850,price,1.0
1800-1850,princip,0.23027687603057076
1800-1850,pringl,0.40586101865248864
1800-1850,print,0.5793456480609165
1800-1850,printer,0.5923225721402817
1800-1850,prison,0.07121460071390702
1800-1850,product,0.06257618326065381
1800-1850,professor,0.3337619347580869
1800-1850,profr,0.06257618326065381
1800-1850,programmat,0.3196768254945248
1800-1850,progress,0.24252922474501176
1800-1850,project,0.3196768254945248
1800-1850,promot,0.377533124963295
1800-1850,prompt,0.8004022689350622
1800-1850,propheci,0.07121460071390702
1800-1850,propos,0.11371843135317478
1800-1850,prose,0.07121460071390702
1800-1850,prospectu,0.8217175564105362
1800-1850,prospectus,0.3541941347429992
1800-1850,proven,0.4004738696700535
1800-1850,provost,0.2552653559536827
1800-1850,ps,0.7071067811865476
1800-1850,pseudonym,0.43814680167773334
1800-1850,public,0.4068126149782297
1800-1850,publish,1.0
1800-1850,pulci,0.07121460071390702
1800-1850,punctuat,0.7071067811865476
1800-1850,punin,0.13613257870525958
1800-1850,purchas,0.2998500785326688
1800-1850,purpos,0.22593779372130543
1800-1850,pursu,0.13613257870525958
1800-1850,queen,0.32217166847653417
1800-1850,querard,1.0
1800-1850,rae,0.3413779952020237
1800-1850,ramsay,0.27834907331416703
1800-1850,ran,0.2793884502702733
1800-1850,read,0.498345466610549
1800-1850,reason,0.1547831892128259
1800-1850,reback,0.46773014571107097
1800-1850,reccollect,0.06257618326065381
1800-1850,receiv,0.15433151020531005
1800-1850,record,0.3184367380521835
1800-1850,recto,0.42458491080240673
1800-1850,rector,0.3249135625140551
1800-1850,red,0.5166859234255701
1800-1850,redeem,0.22593779372130543
1800-1850,redgauntlet,0.748543533887465
1800-1850,reduc,0.22593779372130543
1800-1850,refer,0.6022982378875851
1800-1850,reform,0.4605537520611415
1800-1850,regard,0.22593779372130543
1800-1850,regiment,0.1999539704980326
1800-1850,regist,0.5636366111128978
1800-1850,relat,0.31000936944143115
1800-1850,religi,0.4835731210169096
1800-1850,remain,0.11371843135317478
1800-1850,remark,0.610348376519997
1800-1850,remov,0.3463139559884008
1800-1850,repli,0.4894761108885685
1800-1850,report,0.24280509243268272
1800-1850,repres,0.0666513234993442
1800-1850,repress,0.0666513234993442
1800-1850,reprint,1.0
1800-1850,respect,0.1188297864748461
1800-1850,return,0.3704454640157926
1800-1850,rev,0.7474372582845239
1800-1850,review,0.12925528864899294
1800-1850,revis,0.5076875066919815
1800-1850,rh,0.2422322954012099
1800-1850,rich,0.15433151020531005
1800-1850,richardson,0.7630238507887112
1800-1850,richter,0.46203387841066856
1800-1850,right,0.45958432674923577
1800-1850,rimini,0.07121460071390702
1800-1850,riot,0.30161976901737253
1800-1850,river,0.30161976901737253
1800-1850,robert,0.24594102604183718
1800-1850,robertson,0.42064574265038257
1800-1850,robin,0.4029959963737489
1800-1850,robinson,0.42217493684536495
1800-1850,rom,1.0
1800-1850,rosco,0.6037782494311142
1800-1850,roseberi,0.06257618326065381
1800-1850,ross,0.4556987800929095
1800-1850,rosshal,0.5148208993545516
1800-1850,rossi,0.5773502691896257
1800-1850,royal,0.35513925169124533
1800-1850,rt,0.2401339315342284
1800-1850,rue,0.3291050481026204
1800-1850,run,0.6701477567349895
1800-1850,rural,0.39753544158815446
1800-1850,russia,0.447187423606606
1800-1850,rymer,0.4689660109418878
1800-1850,sabbath,0.3027444451437905
1800-1850,sabin,1.0
1800-1850,sae,0.27226515741051915
1800-1850,sair,0.13613257870525958
1800-1850,sale,0.34954391203831187
1800-1850,saltmarket,0.44302705341435733
1800-1850,sam,0.748543533887465
1800-1850,samuel,0.5657991542775754
1800-1850,sanquhar,0.40099325017167464
1800-1850,santa,0.3579879549315948
1800-1850,sardanapalu,0.07121460071390702
1800-1850,sartor,0.23917956076455957
1800-1850,satir,0.5103136805228212
1800-1850,say,0.30976072644648023
1800-1850,schmid,0.7071067811865475
1800-1850,school,0.5513650271646412
1800-1850,scienc,0.13613257870525958
1800-1850,scot,0.44749994274451915
1800-1850,scotch,0.07121460071390702
1800-1850,scotia,0.27834907331416703
1800-1850,scotland,0.5264794592157137
1800-1850,scott,0.6163935345615622
1800-1850,scottish,0.33297997156068077
1800-1850,sculpt,0.4689660109418878
1800-1850,seamen,0.3938952972987849
1800-1850,second,0.6139503262271001
1800-1850,secretari,0.42965235997265033
1800-1850,secular,0.0666513234993442
1800-1850,see,0.29083276160666377
1800-1850,select,0.4762236630031251
1800-1850,selkirk,0.4198929732807662
1800-1850,sentenc,0.2671099972786213
1800-1850,separ,0.7048486417227915
1800-1850,sequal,0.13613257870525958
1800-1850,seri,0.6877474528252916
1800-1850,sermon,0.34604345410676624
1800-1850,set,0.22593779372130543
1800-1850,settembr,0.6778904043087773
1800-1850,seven,0.31000936944143115
1800-1850,sever,0.06257618326065381
1800-1850,shall,0.5522803271279059
1800-1850,shaw,0.7071067811865475
1800-1850,sheet,0.5437400546199274
1800-1850,shelfmark,0.2671099972786213
1800-1850,shelv,0.43665101973131276
1800-1850,shepherd,0.6355911319283271
1800-1850,sheridan,0.07121460071390702
1800-1850,shoemak,0.7071067811865475
1800-1850,short,0.5183174592618154
1800-1850,shortli,0.0666513234993442
1800-1850,show,0.35152958842059523
1800-1850,sic,0.2671099972786213
1800-1850,side,0.15433151020531005
1800-1850,sidney,0.5875506581424165
1800-1850,sieg,0.07121460071390702
1800-1850,sign,1.0
1800-1850,signatur,0.47264604065620847
1800-1850,signific,0.1333026469986884
1800-1850,silk,0.2506051550756003
1800-1850,silvio,0.38714859930271633
1800-1850,simon,0.6177657534773255
1800-1850,simpson,0.7037461213477502
1800-1850,singl,0.3027444451437905
1800-1850,sir,0.4344633175589542
1800-1850,sixteenth,0.24252922474501176
1800-1850,skene,0.5726299406861931
1800-1850,sketch,0.24252922474501176
1800-1850,slave,0.372718065590576
1800-1850,small,0.0666513234993442
1800-1850,smith,0.7636411672798218
1800-1850,societi,0.4409458221929824
1800-1850,solar,0.4562915602401166
1800-1850,sold,0.38571468274798143
1800-1850,soldier,0.3839145660390997
1800-1850,solemn,0.3027444451437905
1800-1850,solicitor,0.28283378485386274
1800-1850,somervil,0.6218894536312695
1800-1850,son,0.3709284502624962
1800-1850,soon,0.27614016356395293
1800-1850,sore,0.372718065590576
1800-1850,sourc,0.3169139129167503
1800-1850,sowerbi,0.2747098923633515
1800-1850,spare,0.5536807862068249
1800-1850,spark,0.5062714210304696
1800-1850,special,0.0666513234993442
1800-1850,specimen,0.4949926378358322
1800-1850,spi,0.06257618326065381
1800-1850,spine,0.6144699335982321
1800-1850,spittal,0.2552653559536827
1800-1850,sponsor,0.3579879549315948
1800-1850,sport,0.0666513234993442
1800-1850,squar,0.4662540089054471
1800-1850,ss,0.3814873690904706
1800-1850,stamp,0.4110372315752794
1800-1850,standard,0.37023343387401914
1800-1850,stanza,0.7399580935999507
1800-1850,start,0.2931660367113983
1800-1850,state,0.42965235997265033
1800-1850,statement,0.8022682611757381
1800-1850,stephen,0.5632533281175156
1800-1850,stevenson,0.47737757178176743
1800-1850,stewart,0.24280509243268272
1800-1850,stillwel,0.5773502691896257
1800-1850,stock,0.13613257870525958
1800-1850,stonehaven,0.23053880714168298
1800-1850,storac,0.5632533281175156
1800-1850,strachan,0.35984700098245603
1800-1850,stratman,1.0
1800-1850,street,0.3761391078406505
1800-1850,strip,1.0
1800-1850,stuart,0.3635001726133924
1800-1850,style,0.5651537000461708
1800-1850,subscrib,0.11371843135317478
1800-1850,subscript,0.45216529069225275
1800-1850,subsequ,0.15464344519280246
1800-1850,substanti,0.0666513234993442
1800-1850,sudden,0.2931660367113983
1800-1850,sunderland,0.43520413404146197
1800-1850,sung,0.3357071143387684
1800-1850,superintend,0.3644553986456651
1800-1850,suppli,0.6055083973954872
1800-1850,sutherland,0.1333026469986884
1800-1850,sutherlandshir,0.0666513234993442
1800-1850,swear,0.2481374874566759
1800-1850,swedenborg,0.4562915602401166
1800-1850,swore,0.2481374874566759
1800-1850,symond,0.45791550179223456
1800-1850,synoptiqu,0.3053490536099038
1800-1850,system,0.43324013904584147
1800-1850,tabl,0.47220617071262266
1800-1850,tableau,0.3053490536099038
1800-1850,tait,0.4973159658149222
1800-1850,taken,1.0
1800-1850,tasso,0.07121460071390702
1800-1850,tax,0.22593779372130543
1800-1850,taylor,0.23917956076455957
1800-1850,teacher,0.3027444451437905
1800-1850,tell,0.13613257870525958
1800-1850,temper,0.3644553986456651
1800-1850,ten,0.2998500785326688
1800-1850,tenant,0.16780155772985828
1800-1850,term,0.17682719040134812
1800-1850,terrac,0.33337676261089894
1800-1850,testimoni,1.0
1800-1850,text,0.5902421311455929
1800-1850,tharin,0.5722645037587751
1800-1850,theodor,0.46203387841066856
1800-1850,theori,0.17682719040134812
1800-1850,tho,0.11371843135317478
1800-1850,thoma,0.5569632993507798
1800-1850,thomson,0.498134549578919
1800-1850,thought,0.2608318065364534
1800-1850,three,0.49875046268366596
1800-1850,threepenc,0.6511401107875275
1800-1850,throughout,0.06257618326065381
1800-1850,thrummi,0.16780155772985828
1800-1850,ticket,0.20293050932624432
1800-1850,tim,0.734581299480921
1800-1850,time,0.3688409660814805
1800-1850,timothi,0.5062714210304696
1800-1850,tip,0.06257618326065381
1800-1850,titl,0.6600017696915766
1800-1850,titlepag,0.6934592714625946
1800-1850,togeth,0.47696372670497084
1800-1850,topic,0.1333026469986884
1800-1850,topograph,0.0666513234993442
1800-1850,tori,0.5567111276023895
1800-1850,torn,0.748543533887465
1800-1850,tract,0.49875046268366596
1800-1850,trade,0.39099367484915054
1800-1850,transact,0.39067420331189956
1800-1850,translat,0.6630856489739961
1800-1850,transport,0.19564255946813158
1800-1850,trash,0.2552653559536827
1800-1850,travel,0.15433151020531005
1800-1850,treatis,0.2998500785326688
1800-1850,tree,0.5058633048925939
1800-1850,trial,0.32217166847653417
1800-1850,tribe,0.4088333687396758
1800-1850,trin,0.15464344519280246
1800-1850,true,0.30976072644648023
1800-1850,trumbul,0.6131027975493852
1800-1850,tulliallan,0.36137724216246514
1800-1850,tune,0.3839145660390997
1800-1850,turn,0.4175937497113554
1800-1850,turnbul,0.4548737254126991
1800-1850,twelv,0.6422746125317048
1800-1850,two,0.7642804943610828
1800-1850,unbound,0.5539685748196324
1800-1850,uncut,1.0
1800-1850,und,0.5140248519220325
1800-1850,undat,0.06257618326065381
1800-1850,union,0.34604345410676624
1800-1850,unit,0.17682719040134812
1800-1850,univers,0.33990273957660816
1800-1850,unknown,0.3169139129167503
1800-1850,unmarri,0.3436723156475801
1800-1850,unnam,0.7399580935999507
1800-1850,unnumb,0.6059977035965255
1800-1850,unwin,0.33337676261089894
1800-1850,upon,0.530334325690435
1800-1850,upper,0.4844645908024198
1800-1850,use,0.17682719040134812
1800-1850,valu,0.06257618326065381
1800-1850,van,0.28960678017147007
1800-1850,variant,0.5655429848316381
1800-1850,varieti,0.0666513234993442
1800-1850,varin,0.5558386018065221
1800-1850,venic,0.07121460071390702
1800-1850,verri,0.3357071143387684
1800-1850,vers,1.0
1800-1850,version,0.44904289637874917
1800-1850,verso,0.6068397024267843
1800-1850,vi,0.07121460071390702
1800-1850,vii,0.36221498539664837
1800-1850,viii,0.4347820405955254
1800-1850,vinaria,0.6177657534773255
1800-1850,viscount,0.4897969661913299
1800-1850,vision,0.07121460071390702
1800-1850,vizzola,0.29820199939459024
1800-1850,vol,0.881252359005075
1800-1850,volum,0.6978863616233674
1800-1850,vox,0.6195214528929605
1800-1850,wad,0.13613257870525958
1800-1850,walter,0.6785206809323657
1800-1850,waltz,0.07121460071390702
1800-1850,want,1.0
1800-1850,war,0.0666513234993442
1800-1850,warn,0.163018743047233
1800-1850,washington,0.5773502691896257
1800-1850,watercolor,0.2747098923633515
1800-1850,watermark,0.7570170771114593
1800-1850,watson,0.388985773968905
1800-1850,watt,0.6392391340342813
1800-1850,way,0.30161976901737253
1800-1850,weight,0.17682719040134812
1800-1850,wellington,0.4959484518053037
1800-1850,went,0.15433151020531005
1800-1850,werner,0.07121460071390702
1800-1850,west,0.1717742445870346
1800-1850,western,0.3644553986456651
1800-1850,whether,0.0666513234993442
1800-1850,whig,0.2552653559536827
1800-1850,whitburn,0.4186871218638619
1800-1850,whitehaven,0.16822603037478182
1800-1850,whittington,0.4175937497113554
1800-1850,whole,0.5480145156081278
1800-1850,whose,0.16780155772985828
1800-1850,whytbank,0.20293050932624432
1800-1850,wi,0.27226515741051915
1800-1850,wife,0.2671099972786213
1800-1850,wilhelm,0.28960678017147007
1800-1850,william,0.6456408968114639
1800-1850,wilson,0.3515204161251856
1800-1850,wit,0.5114988967717249
1800-1850,within,0.3641960326012892
1800-1850,wm,0.413218029818977
1800-1850,wolv,0.5773502691896257
1800-1850,wood,0.5669806850973385
1800-1850,woodcut,1.0
1800-1850,woodman,0.5536807862068249
1800-1850,word,1.0
1800-1850,work,0.5340689019848552
1800-1850,world,0.0666513234993442
1800-1850,worthi,0.0666513234993442
1800-1850,would,0.2481374874566759
1800-1850,wrapper,0.6015057641307233
1800-1850,write,0.3337619347580869
1800-1850,written,0.0666513234993442
1800-1850,wrongli,0.4844960833099254
1800-1850,wyndham,0.2691889673402386
1800-1850,xavier,0.5558386018065221
1800-1850,xerox,0.603481664723376
1800-1850,xi,0.7219383105363577
1800-1850,xii,0.7162306840151915
1800-1850,xiii,0.07121460071390702
1800-1850,xiv,0.7539608778166833
1800-1850,xvi,0.7311888401988372
1800-1850,xviii,0.7570170771114593
1800-1850,xx,0.7205772096213338
1800-1850,xxi,0.7570170771114593
1800-1850,xxix,0.6045362770150298
1800-1850,xxv,0.7539608778166833
1800-1850,xxvi,0.7071067811865476
1800-1850,xxviii,0.7412732899029724
1800-1850,xxxix,0.7251873675429911
1800-1850,yate,0.42965235997265033
1800-1850,ye,0.4975030948006908
1800-1850,year,0.35911860853577926
1800-1850,york,0.4709586852625476
1800-1850,younger,0.16780155772985828
1850-1900,abbatia,0.3819747415076807
1850-1900,aberdeen,0.26115478559036587
1850-1900,abergeldi,0.17308408265629135
1850-1900,abner,0.3143478629290935
1850-1900,aboyn,0.3461681653125827
1850-1900,abridg,0.45797022728425485
1850-1900,academ,0.08579852502658315
1850-1900,academi,0.45108911121357487
1850-1900,accompani,0.1323611332182052
1850-1900,account,0.4297483984801141
1850-1900,acq,0.13815789672055528
1850-1900,acquir,0.35270546359091814
1850-1900,act,0.7133034950067002
1850-1900,action,0.5115103429245674
1850-1900,activ,0.562944218686622
1850-1900,ad,0.38733816794985365
1850-1900,adapt,0.28359610848605704
1850-1900,addenda,0.723384864258036
1850-1900,addit,0.7139236582613132
1850-1900,address,0.06890841383305986
1850-1900,admiralti,0.11680323667393708
1850-1900,adolph,0.561869882117351
1850-1900,adult,0.21088518584980312
1850-1900,advert,0.06890841383305986
1850-1900,advertis,0.7629149511937012
1850-1900,advoc,0.4763791334096889
1850-1900,affection,0.26067119690376145
1850-1900,africa,0.1480306950735232
1850-1900,agent,0.11680323667393708
1850-1900,agricultur,0.29056844024421763
1850-1900,aid,0.5570501695581349
1850-1900,air,0.7071067811865475
1850-1900,aird,0.3140838154881912
1850-1900,alan,0.21458980279740306
1850-1900,alang,0.19057543585015768
1850-1900,albert,0.3445420691652992
1850-1900,album,0.4030545759032099
1850-1900,albumen,0.27624640446786614
1850-1900,alden,0.26330525655148307
1850-1900,alexand,0.40159837581413915
1850-1900,alexandr,0.4075118056439607
1850-1900,alfr,0.2438119774193428
1850-1900,alien,0.29689831666176536
1850-1900,almanac,0.6990037479788344
1850-1900,aloysiu,0.48595793489499456
1850-1900,alpin,0.3688394993974132
1850-1900,also,0.5074320459937575
1850-1900,alter,0.32934015101269254
1850-1900,altern,0.43458742919269083
1850-1900,american,0.33682899516626097
1850-1900,amo,0.7735512971411908
1850-1900,amongst,0.2698997300894049
1850-1900,ancient,0.33839352168450215
1850-1900,anderson,0.38405241368840276
1850-1900,andrew,0.5091330354045068
1850-1900,anecdot,0.66374693509041
1850-1900,ann,0.13815789672055528
1850-1900,annal,0.2083454092185865
1850-1900,annot,0.6138190314791644
1850-1900,annual,0.35270546359091814
1850-1900,anonym,0.7947191744651492
1850-1900,anoth,0.50608834902349
1850-1900,anthoni,0.5861094726137945
1850-1900,antoin,0.2438119774193428
1850-1900,apiari,0.21458980279740306
1850-1900,apocrypha,1.0
1850-1900,appeal,0.48821836208933334
1850-1900,appear,0.5712484656855152
1850-1900,appendic,0.7260720730728953
1850-1900,appendix,1.0
1850-1900,appli,0.26902078707205906
1850-1900,appoint,0.11680323667393708
1850-1900,appreci,0.23301190003251238
1850-1900,apprentic,0.28253021386880034
1850-1900,apr,0.06890841383305986
1850-1900,april,0.5022606742839529
1850-1900,archaeolog,0.4586386379008889
1850-1900,architect,0.43038453978167024
1850-1900,arm,0.20668283531349385
1850-1900,armenian,0.2362256795830762
1850-1900,armori,0.4207578798378991
1850-1900,around,0.1323611332182052
1850-1900,arrang,0.11148451968661731
1850-1900,art,0.49777942381154455
1850-1900,arthur,0.38405241368840276
1850-1900,articl,0.5279275316580284
1850-1900,artilleri,0.35305649894173885
1850-1900,artwork,0.20573276588291647
1850-1900,ascent,0.27563365533223944
1850-1900,ashdown,0.353585712642137
1850-1900,aspera,0.15182409914089184
1850-1900,associ,0.46923042223032857
1850-1900,aszes,0.405652761550602
1850-1900,atlas,0.11680323667393708
1850-1900,attempt,0.21088518584980312
1850-1900,attend,0.23771493987424885
1850-1900,attribut,0.5923102153197936
1850-1900,aubena,0.561869882117351
1850-1900,auction,0.2801496539680913
1850-1900,audsley,0.707171425284274
1850-1900,aug,0.2224015403691905
1850-1900,august,0.26115478559036587
1850-1900,augustu,0.3819747415076807
1850-1900,author,0.6325899221805855
1850-1900,autobiographi,0.1570419077440956
1850-1900,autograph,0.6094623402698377
1850-1900,avalik,0.41991352262763393
1850-1900,back,0.6006599608417487
1850-1900,background,0.1570419077440956
1850-1900,bailli,0.23301190003251238
1850-1900,baker,0.31106277756426975
1850-1900,balakrishna,0.46588579866010876
1850-1900,balbirni,0.25114563393958583
1850-1900,ballad,0.7290843981458015
1850-1900,ballat,0.17308408265629135
1850-1900,balmor,0.17308408265629135
1850-1900,balnagown,0.20668283531349385
1850-1900,banchori,0.4207578798378991
1850-1900,bank,0.08579852502658315
1850-1900,banker,0.08579852502658315
1850-1900,banquet,0.40050316467402425
1850-1900,barclay,0.15182409914089184
1850-1900,bardeen,0.34730068614973814
1850-1900,barm,0.20668283531349385
1850-1900,bartholomew,0.6189029756379493
1850-1900,base,0.7071067811865476
1850-1900,baxton,0.2731073299828139
1850-1900,bd,0.6904450290663137
1850-1900,bear,0.5701216450041183
1850-1900,beard,0.43473966228013766
1850-1900,beaten,0.29246683264427836
1850-1900,beatson,0.470496913134316
1850-1900,beaufort,0.26216046675393667
1850-1900,beck,0.6348255452795865
1850-1900,bed,0.18554662019368506
1850-1900,began,0.2083454092185865
1850-1900,begin,0.1570419077440956
1850-1900,behalf,0.5115103429245674
1850-1900,behaviour,0.2577816399842556
1850-1900,bell,0.3496975094100644
1850-1900,beneath,0.5608981457751498
1850-1900,benedicti,0.3819747415076807
1850-1900,benefact,0.347522634005588
1850-1900,benn,0.4159511712402911
1850-1900,berlioz,0.6385386435219561
1850-1900,berri,0.4071504902180385
1850-1900,besid,0.17479240800280677
1850-1900,best,0.42075233713793125
1850-1900,beszant,0.5185313931446097
1850-1900,bethun,0.38405241368840276
1850-1900,beveridg,0.47981912643537045
1850-1900,bibl,0.4866403654896628
1850-1900,bibliograph,0.614316140389528
1850-1900,bibliographi,1.0
1850-1900,bibliotheca,0.40070498055613407
1850-1900,bird,0.4159511712402911
1850-1900,bishop,0.45797022728425485
1850-1900,bit,0.19057543585015768
1850-1900,bk,0.7371175086279613
1850-1900,black,0.4334257165705882
1850-1900,blackbird,0.18554662019368506
1850-1900,blackfriar,0.10826057297526524
1850-1900,blacki,0.444803080738381
1850-1900,blanc,0.20672524149917956
1850-1900,block,0.5445681751973489
1850-1900,blue,0.4311199665616637
1850-1900,board,0.6947865170918507
1850-1900,boat,0.41621795588178534
1850-1900,bodi,0.44135427358906776
1850-1900,bonni,0.19057543585015768
1850-1900,bono,0.08579852502658315
1850-1900,book,0.530722974061912
1850-1900,bookplat,0.40516381641828625
1850-1900,booksel,0.37381114193222825
1850-1900,border,0.4311199665616637
1850-1900,boston,0.15384120084657768
1850-1900,boulogn,0.1323611332182052
1850-1900,bound,0.6417903641873425
1850-1900,boundari,0.08579852502658315
1850-1900,bower,0.39151061387479635
1850-1900,bowman,0.6297475918295451
1850-1900,boy,0.3543385193746143
1850-1900,boyd,0.723384864258036
1850-1900,br,0.15182409914089184
1850-1900,brackenburn,0.36254711355136576
1850-1900,bradshaw,0.6071360657395342
1850-1900,braemar,0.17308408265629135
1850-1900,breton,0.5564559819408842
1850-1900,bridg,0.17308408265629135
1850-1900,brigant,0.3225893524802733
1850-1900,brighton,0.7191738329151625
1850-1900,britain,0.39883412435679805
1850-1900,british,0.5177656192923263
1850-1900,broadsid,0.41474383145078386
1850-1900,broderip,0.39078314939571474
1850-1900,brother,0.3143478629290935
1850-1900,brough,0.2760557432910285
1850-1900,brown,0.4499119526934842
1850-1900,bruce,0.5586543524879143
1850-1900,buck,0.21458980279740306
1850-1900,buckston,0.06890841383305986
1850-1900,bugi,0.1181128397915381
1850-1900,build,0.26216046675393667
1850-1900,bur,0.3956125857269178
1850-1900,burgh,0.6904450290663137
1850-1900,burn,0.5594205682889745
1850-1900,burni,0.18554662019368506
1850-1900,burton,0.430184183974734
1850-1900,byron,0.4058173442471841
1850-1900,byroniana,0.4182751983536581
1850-1900,ca,0.35867863858190935
1850-1900,cabinet,0.2894256014385252
1850-1900,call,0.8065098944153205
1850-1900,cammel,0.7351406997094863
1850-1900,camp,0.2261054140677627
1850-1900,campaign,0.20668283531349385
1850-1900,canna,0.48353097183916444
1850-1900,canton,0.1181128397915381
1850-1900,capitalist,0.08579852502658315
1850-1900,captain,0.35305649894173885
1850-1900,caption,0.8152148236396467
1850-1900,caput,0.379814036716851
1850-1900,card,0.35393249683373207
1850-1900,carl,0.5805318116266823
1850-1900,carlton,0.26902078707205906
1850-1900,carpent,0.5308722716164743
1850-1900,carriag,0.4472135954999579
1850-1900,castl,0.49560773407851305
1850-1900,castletown,0.17308408265629135
1850-1900,catalogu,0.41474383145078386
1850-1900,cataract,0.1480306950735232
1850-1900,cathcart,0.4071504902180385
1850-1900,cathedr,0.21652114595053049
1850-1900,cathol,0.3790766901000644
1850-1900,caus,0.14491068271357663
1850-1900,caxton,0.21088518584980312
1850-1900,celesti,0.11680323667393708
1850-1900,cent,0.60177947408992
1850-1900,central,0.1480306950735232
1850-1900,centuri,0.4652879872273453
1850-1900,cf,0.21088518584980312
1850-1900,ch,0.37422926073958185
1850-1900,chamber,0.7560805252009003
1850-1900,chanceri,0.42828322208720054
1850-1900,chang,0.546970522949765
1850-1900,chapel,0.10826057297526524
1850-1900,charact,0.3368772012748355
1850-1900,chare,0.11680323667393708
1850-1900,charl,0.3811017046086646
1850-1900,charlestown,0.17308408265629135
1850-1900,charlott,0.5923102153197936
1850-1900,chart,0.11680323667393708
1850-1900,charter,0.34903678103758445
1850-1900,chatrian,0.4075118056439607
1850-1900,cherub,0.29246683264427836
1850-1900,chief,0.6000102298709818
1850-1900,chiefli,0.7071067811865475
1850-1900,children,0.5030765892132124
1850-1900,china,0.1181128397915381
1850-1900,chines,0.1181128397915381
1850-1900,cholera,0.45547229742267553
1850-1900,christ,0.4661660666711996
1850-1900,christian,0.3545376408612418
1850-1900,christiania,0.3476651544751797
1850-1900,chron,0.7071067811865476
1850-1900,chronic,0.2969372062365383
1850-1900,church,0.4866795969822365
1850-1900,churchil,0.08579852502658315
1850-1900,churchmen,0.39716172681009104
1850-1900,cincinnati,0.6625094205885687
1850-1900,circul,0.6404419991949348
1850-1900,citizen,0.27748176831092847
1850-1900,civil,0.392589523998336
1850-1900,clae,0.19057543585015768
1850-1900,clan,0.24176548591958222
1850-1900,class,0.29712594602747167
1850-1900,classic,0.3286974640182039
1850-1900,clearli,0.20668283531349385
1850-1900,climber,0.4188505393503033
1850-1900,clip,0.1668331135844998
1850-1900,close,0.06890841383305986
1850-1900,club,0.35204413510013866
1850-1900,cm,0.4787603065657301
1850-1900,coach,0.42325122095803824
1850-1900,cochran,0.23301190003251238
1850-1900,cokaign,0.3515135891400916
1850-1900,cole,0.21088518584980312
1850-1900,collect,0.5462025427033816
1850-1900,collectiv,0.08579852502658315
1850-1900,colleg,0.44812912696976137
1850-1900,colophon,0.7588085760523896
1850-1900,colour,0.4311199665616637
1850-1900,columbia,0.15384120084657768
1850-1900,column,0.7146308423807339
1850-1900,combin,0.34296986978355926
1850-1900,come,0.4449388691352481
1850-1900,command,0.46415807189494745
1850-1900,commiss,0.23080300190390077
1850-1900,committe,0.26006619331974296
1850-1900,commun,0.4039781809043831
1850-1900,compani,0.2953306907980178
1850-1900,compar,0.3368772012748355
1850-1900,compil,0.2094842461251812
1850-1900,complet,0.31969458341186907
1850-1900,compliment,0.19994523462028435
1850-1900,compris,0.4182751983536581
1850-1900,concern,0.5861094726137945
1850-1900,concis,0.27748176831092847
1850-1900,condens,0.21088518584980312
1850-1900,confer,0.48010067040927235
1850-1900,confess,0.5145022054147422
1850-1900,conjectur,0.4906896715313997
1850-1900,consist,0.5006452910873986
1850-1900,constabl,0.7909062640936797
1850-1900,constantinopl,0.08579852502658315
1850-1900,consul,0.1323611332182052
1850-1900,contain,1.0
1850-1900,content,0.4998055447773163
