decade,word,tf,occurrences
1950-2000,gentil,4.846839860411012e-05,"[252, 37102]"
1950-2000,giovanni,0.0001938735944164,"[252, 10704, 23304, 25332, 29395, 33560, 35638, 37102]"
1950-2000,barth,9.693679720822024e-05,"[254, 27474, 38540, 39475]"
1950-2000,karl,0.0002423419930205,"[254, 263, 10575, 16211, 18532, 18569, 22371, 27474, 37050, 39475]"
1950-2000,catalan,4.846839860411012e-05,"[256, 16898]"
1950-2000,histori,0.0024718883288096,"[257, 473, 687, 838, 934, 1125, 1842, 2004, 2077, 2093, 2129, 2249, 2628, 4518, 4676, 5482, 6163, 7007, 7170, 7701, 7932, 8517, 8842, 9578, 9637, 9725, 10283, 10958, 11392, 11486, 11618, 11737, 11817, 11825, 12762, 12906, 13151, 13314, 13397, 13414, 14011, 14069, 14150, 14193, 14231, 15405, 15445, 16276, 16465, 16795, 17568, 17624, 17803, 17971, 18823, 19678, 19835, 20002, 20255, 20872, 22279, 22560, 22632, 22738, 22919, 23485, 24157, 24374, 24668, 24933, 25093, 25932, 26155, 26622, 26694, 27290, 27303, 27307, 27787, 28738, 29037, 29186, 29652, 30610, 31230, 32013, 32342, 32983, 33396, 35625, 36185, 36477, 36626, 37468, 37695, 37717, 37805, 37935, 38005, 38522, 39070, 41199]"
1950-2000,spanish,0.000920899573478,"[258, 1938, 3517, 5200, 5442, 7698, 9014, 10437, 10444, 11021, 11346, 11441, 14597, 14670, 17815, 17921, 18359, 18562, 19563, 20783, 21797, 21846, 21920, 23730, 24829, 25141, 27346, 27728, 28834, 30123, 30934, 32751, 33103, 35580, 37101, 37744, 39196, 39785]"
1950-2000,fish,0.000920899573478,"[259, 5807, 6198, 6238, 7214, 7894, 7954, 11837, 12839, 13858, 15482, 15850, 18066, 19002, 20005, 20127, 21496, 25202, 25328, 25957, 26190, 28205, 29208, 31894, 31896, 32914, 33269, 33497, 33711, 35258, 36641, 36748, 37297, 37455, 38229, 39838, 41222, 41957]"
1950-2000,maori,0.0001211709965102,"[260, 4170, 4876, 27620, 31984]"
1950-2000,new,0.0007270259790616,"[260, 1744, 3775, 4876, 4885, 8229, 8957, 9501, 10580, 10934, 11378, 12618, 13419, 14633, 15501, 16872, 18205, 26308, 26657, 26792, 27620, 29436, 29839, 30767, 31984, 34204, 34228, 38651, 40073, 41876]"
1950-2000,zealand,0.0002665761923226,"[260, 1744, 4876, 8957, 10580, 11378, 13419, 16872, 27620, 31984, 41876]"
1950-2000,peopl,0.0022537805350911,"[260, 339, 524, 1080, 2363, 2800, 3722, 3891, 4030, 4093, 4876, 5449, 5840, 7207, 7931, 8116, 9807, 10156, 10807, 10971, 11557, 11760, 11795, 13198, 13542, 13723, 13726, 14495, 14906, 14907, 14933, 15943, 15971, 17629, 18461, 18672, 18821, 19107, 19741, 20832, 21019, 21276, 22912, 22927, 24838, 25401, 25500, 25962, 26366, 26627, 26629, 27419, 27620, 27621, 29265, 30316, 30338, 31618, 31984, 32232, 32317, 32465, 32988, 33264, 33461, 34403, 34444, 34532, 34816, 35047, 35262, 35600, 35880, 36346, 36455, 36693, 36812, 36932, 37326, 37710, 38304, 38651, 38666, 39465, 39832, 40073, 40203, 40320, 41202, 41274, 41430, 41702, 41854]"
1950-2000,dri,4.846839860411012e-05,"[261, 7964]"
1950-2000,veget,0.0001696393951143,"[261, 5701, 6763, 7115, 25074, 38139, 41865]"
1950-2000,raab,7.270259790616518e-05,"[263, 18532, 22371]"
1950-2000,wilhelm,0.0002181077937184,"[263, 7349, 11253, 13134, 18532, 19806, 21457, 22371, 31346]"
1950-2000,italian,0.0012844125630089,"[266, 1092, 1958, 2571, 4750, 5107, 9693, 11028, 11876, 12832, 13130, 13594, 15127, 15784, 15810, 15976, 16294, 16480, 16921, 17988, 18727, 19056, 19802, 20485, 22092, 22285, 23411, 24582, 24588, 24757, 25486, 26019, 26191, 26291, 26329, 26795, 27282, 27324, 28394, 29844, 29935, 30841, 30933, 31017, 34883, 36173, 36383, 38232, 38444, 38615, 38633, 40952, 41736]"
1950-2000,music,0.0028354013183404,"[267, 796, 1435, 1595, 1644, 1743, 1895, 2039, 2722, 3247, 3511, 3534, 3812, 4141, 5145, 5380, 5787, 6298, 8339, 9675, 10506, 10686, 10696, 11200, 11238, 12357, 12423, 12740, 13044, 13185, 13822, 13916, 14116, 14194, 14496, 14611, 14973, 15033, 15154, 15229, 15704, 15754, 15985, 16976, 17184, 17196, 17804, 17824, 17918, 18314, 18340, 18378, 18453, 18508, 18616, 18646, 19055, 19615, 19984, 20486, 20491, 20944, 21080, 21281, 21700, 21915, 22205, 22441, 22739, 23267, 23296, 23585, 24002, 24587, 24615, 24723, 25045, 25251, 25596, 27223, 27791, 28530, 28671, 29451, 29586, 29967, 30015, 30513, 30754, 30941, 31236, 31237, 31710, 31995, 32150, 32387, 32748, 32863, 33566, 33586, 33599, 35264, 35968, 36037, 36561, 36574, 36590, 36891, 39068, 39206, 39978, 40364, 40684, 40998, 41340, 41548, 41733]"
1950-2000,buturlin,2.423419930205506e-05,[269]
1950-2000,petr,2.423419930205506e-05,[269]
1950-2000,dmitrievich,2.423419930205506e-05,[269]
1950-2000,scienc,0.0055738658394726,"[270, 273, 390, 868, 1032, 1446, 1990, 2051, 2087, 3205, 3250, 3284, 3293, 3327, 3346, 3360, 3415, 3443, 3630, 3655, 4233, 4539, 4550, 4636, 4838, 4873, 5214, 5622, 5773, 5955, 5981, 6573, 6996, 7076, 7263, 7372, 7384, 7562, 7625, 7683, 7890, 7930, 7982, 8125, 8250, 8324, 8406, 8688, 8699, 8881, 9238, 9267, 9452, 9567, 9647, 9803, 9930, 10016, 10038, 10211, 10514, 10516, 10714, 10724, 10937, 11115, 11117, 11159, 11390, 11424, 11676, 11757, 12253, 12302, 12889, 12890, 13496, 13754, 13771, 13879, 14167, 14272, 14631, 14960, 15086, 15155, 15219, 15575, 15586, 16037, 16060, 16454, 16678, 16798, 16800, 16848, 16868, 16970, 17571, 17831, 18337, 18669, 18922, 19581, 19668, 19866, 20248, 20348, 20554, 21267, 21297, 21298, 21592, 21925, 21928, 22257, 22420, 22499, 22531, 22902, 23042, 23165, 23398, 23853, 23886, 24058, 24466, 24816, 24880, 25137, 25346, 25417, 25552, 25844, 25860, 25979, 26548, 26849, 26855, 27034, 27131, 27151, 27272, 27286, 27309, 27334, 27512, 27550, 27758, 27766, 27775, 27922, 28204, 28314, 28381, 28624, 28784, 29139, 29149, 29284, 29588, 30050, 30330, 30733, 30744, 30763, 30768, 30801, 31183, 31254, 31671, 31749, 31808, 32206, 32511, 32653, 32712, 32783, 32861, 32876, 32960, 32966, 33464, 33875, 33884, 34220, 34485, 34856, 35305, 35506, 35599, 35847, 36072, 36152, 36412, 36555, 36610, 36615, 36676, 36780, 37095, 37117, 37304, 37449, 37463, 37729, 37886, 38089, 38167, 38208, 38330, 39016, 39073, 39074, 39250, 39441, 40012, 40197, 40231, 40297, 40379, 40532, 40672, 40967, 41235, 41446, 41557, 41563, 41869, 42046]"
1950-2000,textil,0.0003877471888328,"[271, 2638, 6458, 6847, 8243, 9509, 10486, 10854, 16351, 24078, 26030, 26540, 32566, 34296, 35906, 40399]"
1950-2000,paper,0.0004119813881349,"[272, 2566, 6846, 17484, 19547, 22645, 25958, 26123, 27117, 28337, 30755, 31343, 33956, 34694, 35971, 37513, 38278]"
1950-2000,polit,0.0026172935246219,"[273, 383, 1032, 2035, 2043, 2114, 2188, 2326, 2369, 2751, 3053, 3205, 3250, 3360, 3516, 3750, 4174, 4626, 5587, 5622, 6220, 7789, 7796, 7890, 7939, 8250, 8403, 10937, 11159, 11391, 12310, 12424, 12889, 13218, 13307, 14960, 15155, 15707, 16260, 16356, 16432, 16848, 17571, 17724, 19526, 20211, 20412, 21007, 22934, 22978, 23468, 24438, 24461, 24466, 24602, 25137, 25361, 25552, 25867, 25979, 26064, 26855, 26940, 27309, 27357, 27804, 28204, 28404, 28757, 28758, 28947, 29149, 29660, 30202, 30905, 31536, 31986, 32511, 32682, 32966, 33448, 33875, 33884, 34856, 35082, 35380, 35393, 35592, 35713, 36787, 37117, 37810, 37886, 38194, 38910, 39440, 39506, 39620, 39652, 39711, 40075, 40197, 40532, 41309, 41439, 41476, 41749, 41882]"
1950-2000,scarron,2.423419930205506e-05,[274]
1950-2000,monsieur,2.423419930205506e-05,[274]
1950-2000,counterrevolut,2.423419930205506e-05,[277]
1950-2000,church,0.0048226056611089,"[283, 437, 531, 599, 770, 1125, 1412, 1416, 1663, 1886, 2004, 2308, 2554, 2781, 3057, 3361, 3629, 3664, 3801, 3837, 3983, 3984, 4082, 4141, 4180, 4327, 4676, 4809, 5187, 5359, 5461, 5636, 5637, 5929, 6080, 6163, 6168, 6237, 6309, 6468, 6503, 6509, 6732, 6922, 6944, 7099, 7248, 8076, 8481, 8873, 8945, 9194, 9513, 9534, 9560, 10926, 10958, 11110, 11514, 11558, 12015, 12190, 12752, 12894, 13184, 13200, 13451, 13520, 13821, 13871, 13907, 13934, 14117, 14412, 14486, 14498, 14861, 14970, 14977, 15169, 15365, 15536, 15634, 15671, 15715, 16818, 16847, 17031, 17273, 17315, 17565, 17568, 17805, 17877, 17942, 18309, 18823, 18933, 19193, 19200, 19365, 19369, 19533, 19704, 20242, 20270, 20369, 21030, 21637, 21794, 21844, 21977, 22197, 22296, 22375, 22919, 23194, 23298, 23524, 23577, 23884, 23891, 23956, 23963, 23964, 24164, 24558, 24587, 24719, 24726, 24730, 24944, 25069, 25482, 25881, 25966, 26292, 26414, 26577, 26639, 27006, 27859, 28391, 28479, 28488, 28683, 29058, 29563, 30321, 30323, 30334, 30510, 30736, 30773, 31981, 32014, 32034, 32204, 32399, 32716, 32863, 32926, 32946, 32953, 33323, 34153, 34251, 34460, 34507, 34521, 34841, 34980, 35174, 35481, 35597, 35625, 35852, 36017, 37056, 37436, 37440, 37560, 37640, 37731, 37765, 38735, 39488, 39710, 40185, 40284, 40365, 40470, 40477, 40664, 40721, 40994, 41792, 41939, 42000]"
1950-2000,build,0.0018902675455602,"[283, 750, 1303, 2193, 2200, 3933, 5416, 5434, 5705, 7201, 8182, 9367, 9548, 9884, 9977, 10861, 10926, 11322, 11774, 12627, 13066, 14412, 14507, 14921, 15130, 15253, 15256, 15399, 15474, 15595, 17273, 17315, 17817, 18209, 18643, 18887, 19216, 19464, 19894, 20696, 20883, 21090, 21215, 21236, 21706, 22605, 23033, 23173, 23284, 24558, 24682, 25269, 25348, 26521, 26565, 26846, 28136, 28345, 28391, 29518, 29895, 30759, 30773, 32558, 33104, 34057, 34990, 35606, 35609, 37973, 38799, 39228, 39305, 39568, 40011, 40521, 41155, 41190]"
1950-2000,care,0.0014540519581233,"[284, 747, 976, 1611, 1933, 1985, 2374, 3330, 3818, 6644, 7705, 9777, 10024, 10072, 10929, 12632, 16463, 17886, 18880, 19879, 20245, 20353, 21499, 22342, 22432, 22583, 23049, 23074, 23526, 24319, 24950, 25201, 26124, 26696, 27178, 27768, 29394, 29406, 29824, 30423, 31059, 31243, 31547, 32256, 32289, 33438, 34015, 34020, 34470, 35171, 35611, 35720, 36227, 37461, 37944, 38835, 39346, 40465, 41466, 41619]"
1950-2000,survey,0.0007027917797595,"[284, 397, 3449, 3765, 6464, 7317, 8087, 9598, 9796, 9921, 12262, 14020, 15766, 18180, 23226, 24755, 27789, 28592, 28636, 29272, 30008, 31357, 33418, 34605, 35681, 37469, 37748, 38465, 42048]"
1950-2000,transmiss,0.0001938735944164,"[285, 1311, 3287, 7806, 16259, 18929, 19527, 35395]"
1950-2000,text,0.0001211709965102,"[285, 16259, 23922, 28500, 34171]"
1950-2000,werner,7.270259790616518e-05,"[286, 21146, 37054]"
1950-2000,interact,0.0001696393951143,"[290, 8527, 11507, 16057, 28346, 30210, 36520]"
1950-2000,construct,0.0008239627762698,"[292, 1298, 2328, 4925, 5607, 6675, 9009, 9577, 9752, 9830, 11085, 12456, 15571, 18301, 19710, 20747, 21993, 26032, 26952, 28189, 28364, 29638, 29977, 30107, 30708, 32032, 33564, 35982, 37086, 38791, 39630, 39874, 41500, 41624]"
1950-2000,pain,7.270259790616518e-05,"[293, 7981, 26595]"
1950-2000,hm,2.423419930205506e-05,[295]
1950-2000,young,0.0001211709965102,"[295, 9546, 22180, 32877, 35731]"
1950-2000,offend,0.0001211709965102,"[295, 3675, 4329, 9410, 13164]"
1950-2000,institut,0.0007997285769678,"[295, 1377, 2459, 3775, 3792, 7769, 9574, 10025, 11141, 11261, 11474, 13315, 13524, 14012, 16246, 17825, 18150, 19126, 20008, 20397, 21067, 25201, 26124, 28946, 30646, 31323, 32550, 35408, 35825, 38194, 39658, 39869, 41759]"
1950-2000,remand,2.423419930205506e-05,[295]
1950-2000,centr,0.0002423419930205,"[295, 444, 2063, 3826, 6729, 11433, 13890, 25068, 38392, 39995]"
1950-2000,feltham,2.423419930205506e-05,[295]
1950-2000,journalist,0.0002181077937184,"[296, 5595, 9002, 9527, 20592, 22273, 27870, 31978, 33605]"
1950-2000,nurseri,0.0005089181853431,"[297, 300, 2724, 3518, 6936, 8112, 10707, 13239, 15975, 16683, 17911, 18923, 21017, 25510, 33608, 34316, 34800, 36342, 40037, 40224, 40882]"
1950-2000,school,0.0047499030632027,"[297, 300, 345, 355, 357, 608, 914, 1055, 1353, 1420, 1468, 1535, 1873, 2416, 2453, 2460, 2724, 2928, 3110, 3518, 3530, 3760, 3787, 3910, 4313, 4385, 4512, 4848, 5357, 5930, 6108, 6396, 6730, 6855, 7460, 7505, 7596, 7776, 7832, 8055, 8112, 8127, 8786, 9412, 9580, 9638, 9651, 9664, 9699, 9719, 9784, 10011, 10162, 10307, 11067, 11201, 11262, 11744, 11753, 11968, 12031, 12536, 12539, 12540, 12594, 12700, 12963, 13239, 13363, 13706, 13867, 14138, 14274, 14800, 15106, 15246, 15254, 15258, 15357, 15364, 15544, 15559, 15664, 15771, 15772, 16345, 16549, 16565, 16733, 16916, 16964, 17527, 17529, 17596, 17744, 17911, 17970, 17973, 18307, 18372, 18824, 18891, 18923, 19456, 19546, 19957, 19981, 20035, 21017, 21125, 21798, 21835, 21978, 22134, 22414, 22550, 22581, 22610, 22713, 23385, 23681, 23980, 24195, 24254, 24545, 24546, 24787, 25046, 25076, 25133, 25510, 25802, 25913, 25942, 26044, 26285, 26525, 27015, 27138, 27511, 27691, 27702, 28588, 28749, 28854, 29058, 29163, 29232, 29747, 30512, 30533, 30570, 30831, 31039, 31361, 31573, 31575, 31870, 32308, 32487, 33173, 33608, 33671, 33888, 34135, 34198, 34207, 34376, 35619, 36326, 36342, 36403, 36424, 36647, 36723, 36917, 37741, 37815, 38800, 38926, 38970, 39181, 39343, 39684, 40224, 40238, 40566, 40567, 40882, 40930, 41254, 41341, 41433, 41447, 41985]"
1950-2000,hous,0.0028838697169445,"[298, 592, 752, 772, 947, 1482, 1861, 2555, 2827, 3277, 3296, 3336, 3808, 4065, 4206, 4667, 5015, 5520, 5579, 6175, 6215, 6942, 7166, 7196, 7334, 7570, 7861, 8672, 8957, 9045, 9142, 9288, 9322, 9683, 9822, 9924, 10077, 10483, 10655, 10670, 10690, 10898, 11479, 11871, 12346, 12606, 13544, 13928, 13964, 15232, 15579, 15610, 15878, 15977, 16185, 16784, 17214, 19104, 19134, 20778, 21077, 21116, 21511, 21990, 22611, 23063, 23525, 23837, 24163, 25390, 25663, 25799, 26233, 26269, 26518, 26689, 26735, 27310, 27945, 28189, 28497, 29255, 29435, 29826, 31038, 31092, 31117, 31766, 32113, 32119, 32347, 33011, 33619, 33654, 34014, 34028, 34072, 34203, 34784, 35603, 35721, 35770, 36170, 36824, 36921, 36936, 37218, 37714, 38364, 38481, 38628, 38703, 39564, 39594, 40601, 40635, 40926, 41165, 41310]"
1950-2000,stress,0.0003150445909267,"[299, 9511, 14928, 16132, 22091, 23041, 25343, 25574, 27664, 27964, 31010, 32266, 39852]"
1950-2000,nurs,0.0015025203567274,"[301, 1089, 1376, 3004, 3706, 4872, 5736, 6271, 6710, 8206, 8452, 8585, 8588, 9269, 9571, 11118, 12696, 12873, 12923, 13190, 13459, 13481, 13914, 13915, 15483, 16463, 17008, 17652, 17959, 18855, 19130, 21256, 21257, 21258, 21259, 21852, 22512, 22839, 23464, 24373, 26433, 26850, 27300, 27542, 30181, 30687, 31028, 31901, 31989, 32233, 33216, 34674, 34986, 35196, 36000, 36184, 36856, 37274, 38228, 38356, 39108, 39349]"
1950-2000,patient,0.0001211709965102,"[301, 23613, 29669, 30205, 37392]"
1950-2000,psycholog,0.0023022489336952,"[305, 392, 648, 1301, 1337, 1779, 1941, 2150, 2616, 2917, 3010, 3535, 4523, 4978, 5261, 5544, 6021, 8436, 10187, 10736, 10899, 11411, 11573, 12387, 12717, 13745, 14301, 14928, 15424, 15743, 16253, 16337, 16672, 16685, 16728, 16778, 16853, 17070, 17287, 17912, 18165, 18612, 18867, 19981, 20331, 20349, 20782, 21320, 21664, 22088, 22518, 22633, 22644, 24261, 24514, 24958, 26261, 26303, 26610, 26811, 27132, 27964, 28051, 29071, 29316, 29409, 29447, 29504, 29535, 29650, 29741, 30043, 31010, 31194, 31632, 31903, 33250, 34503, 34575, 35866, 36230, 36253, 36799, 37464, 37870, 37932, 38523, 39013, 39585, 39644, 40017, 40018, 40240, 40978, 41569]"
1950-2000,patholog,0.0002665761923226,"[305, 4221, 6021, 8905, 17204, 19433, 19877, 20363, 30261, 33281, 36995]"
1950-2000,paleontolog,0.0002908103916246,"[306, 6452, 6643, 11664, 15748, 16295, 19461, 22966, 30692, 31641, 36548, 39219]"
1950-2000,popular,0.0005573865839472,"[307, 2037, 3534, 3781, 5380, 8339, 10506, 13708, 14572, 18314, 18646, 19776, 22205, 23296, 25647, 27470, 28517, 28671, 30906, 31987, 32387, 39624, 40152]"
1950-2000,cultur,0.0011874757658006,"[307, 1085, 1145, 2037, 3268, 3781, 4817, 7477, 7626, 9918, 12208, 13708, 14181, 14572, 14681, 16703, 17108, 17724, 18448, 19057, 19776, 20211, 22557, 23093, 23712, 23909, 25647, 25922, 26485, 27282, 27425, 28001, 28517, 28520, 29174, 29218, 30028, 30906, 31536, 31987, 35299, 35380, 35957, 39209, 39624, 40986, 41248, 41773]"
1950-2000,motion,0.00176909654905,"[309, 983, 3141, 3419, 3468, 4176, 4694, 4946, 5018, 6311, 7250, 7257, 8291, 8517, 8650, 10627, 10695, 11748, 11843, 12154, 12211, 12357, 13973, 15079, 16433, 16700, 16802, 17492, 17551, 17606, 17636, 18653, 19182, 19257, 19298, 20619, 20811, 20821, 21315, 22444, 22538, 23310, 23643, 23690, 24444, 24449, 24946, 24947, 27335, 27838, 28399, 29471, 29591, 30153, 30359, 31860, 32642, 32770, 33571, 33882, 35777, 36027, 36042, 36251, 37169, 37538, 37891, 38117, 38223, 38497, 39249, 39772, 41105]"
1950-2000,pictur,0.0020356727413726,"[309, 983, 3141, 3419, 3468, 4176, 4451, 4694, 4946, 5018, 5820, 6311, 7250, 7257, 7310, 8291, 8517, 8579, 8650, 10627, 10695, 11748, 11843, 12154, 12211, 12357, 12940, 13129, 13973, 15079, 16433, 16700, 16802, 17492, 17551, 17606, 17636, 18653, 18656, 19257, 19298, 20033, 20619, 20811, 20821, 20913, 21315, 22444, 22538, 23310, 23643, 23690, 24444, 24449, 24946, 24947, 27005, 27335, 27838, 28399, 28672, 29471, 29591, 30153, 30359, 31860, 32642, 32770, 33571, 33882, 35777, 36027, 36042, 36525, 37169, 37538, 37891, 37919, 38117, 38223, 38497, 39249, 39772, 41105]"
1950-2000,auction,7.270259790616518e-05,"[337, 474, 640]"
1950-2000,atmospher,0.0001211709965102,"[338, 5138, 25039, 26974, 41415]"
1950-2000,ozon,2.423419930205506e-05,[338]
1950-2000,older,0.0008481969755719,"[339, 2800, 3999, 5840, 10807, 11760, 13198, 13542, 14907, 14933, 17629, 18672, 18821, 21276, 22927, 24838, 25500, 26366, 26627, 26629, 27419, 32232, 32317, 32988, 34532, 35047, 36346, 36932, 37326, 38666, 39832, 40320, 41202, 41274, 41854]"
1950-2000,hospit,0.0009451337727801,"[340, 1644, 3330, 3674, 4857, 7074, 7098, 7997, 10978, 12233, 12284, 12294, 13770, 14339, 15329, 17623, 19003, 20392, 20557, 22131, 23462, 23613, 23916, 24237, 25040, 25488, 26939, 27358, 29561, 29728, 30004, 30895, 31550, 32657, 33154, 36227, 40883, 40999, 41478]"
1950-2000,sobinov,2.423419930205506e-05,[341]
1950-2000,v,7.270259790616518e-05,"[341, 15237, 37104]"
1950-2000,booksel,0.0006058549825513,"[343, 589, 590, 2155, 6969, 13438, 13866, 18169, 23032, 25282, 25295, 25296, 28387, 28390, 32428, 36393, 37525, 39389, 39408, 40053]"
1950-2000,catalog,0.0006300891818534,"[343, 589, 2155, 8918, 9883, 11166, 13028, 13438, 13845, 14750, 17368, 22982, 23542, 24185, 25282, 25296, 26638, 30065, 31494, 32428, 35229, 36016, 37525, 39389, 40511, 40742]"
1950-2000,teacher,0.0007754943776657,"[346, 602, 1640, 3538, 7221, 8261, 9719, 9811, 9858, 12837, 12899, 13954, 16535, 18928, 21210, 22508, 25303, 26012, 27792, 28338, 28866, 29297, 31813, 35170, 36060, 37434, 38669, 40730, 41307, 41487, 41632, 42045]"
1950-2000,offic,0.0008724311748739,"[347, 606, 767, 1442, 4278, 5002, 9619, 11944, 12442, 13018, 13635, 14256, 15409, 16028, 17615, 17833, 18144, 19541, 23693, 24061, 26933, 27017, 28512, 29024, 29516, 31173, 32977, 33794, 34370, 35028, 35869, 36044, 37507, 38309, 40601, 40935]"
1950-2000,practic,0.0006785575804575,"[347, 2043, 4278, 7791, 8226, 9619, 11257, 12442, 13481, 15548, 15775, 19541, 20578, 22636, 24061, 24531, 27017, 29024, 31337, 31385, 32123, 32977, 35430, 35752, 35869, 36044, 38156, 40935]"
1950-2000,local,0.0015994571539356,"[351, 1395, 1541, 1769, 3118, 3332, 3450, 3766, 4107, 4185, 4498, 5598, 6207, 6214, 7555, 8130, 9148, 9449, 9817, 9882, 10305, 11374, 12543, 13534, 13860, 14005, 14006, 14066, 14927, 16618, 16867, 16879, 17512, 18238, 19960, 20386, 21964, 22118, 22564, 23190, 23928, 24157, 24645, 25320, 27934, 29605, 29657, 31113, 31212, 31312, 31525, 32526, 33416, 34064, 34175, 37272, 37747, 38986, 39257, 39377, 39570, 39592, 41292, 41551, 41652, 41786]"
1950-2000,breast,9.693679720822024e-05,"[353, 11173, 12630, 23465]"
1950-2000,feed,9.693679720822024e-05,"[353, 3815, 7894, 36183]"
1950-2000,geographi,0.0009936021713842,"[354, 667, 1252, 2109, 3821, 4260, 4679, 6248, 7226, 7331, 8111, 8138, 8569, 8800, 11432, 11489, 11619, 15528, 16816, 17099, 17312, 17524, 19789, 20599, 24782, 25371, 25858, 26133, 27261, 29399, 29710, 31309, 31327, 32905, 34496, 35533, 35722, 37307, 37327, 37839, 41775]"
1950-2000,craigi,2.423419930205506e-05,[355]
1950-2000,primari,0.0004362155874369,"[355, 12046, 16565, 16568, 17468, 21379, 22558, 23049, 23074, 24950, 25046, 25076, 27178, 30025, 31547, 34195, 36326, 40703]"
1950-2000,perth,9.693679720822024e-05,"[355, 13871, 13950, 39099]"
1950-2000,scotland,0.0016236913532376,"[355, 2082, 2310, 2506, 3629, 3664, 3721, 3801, 3826, 4082, 4497, 5355, 8924, 9255, 9560, 9651, 9670, 9816, 10068, 10077, 10751, 11490, 11624, 11686, 11731, 12015, 13554, 13744, 13950, 14274, 14305, 14772, 15628, 17517, 19326, 20463, 20786, 21637, 23507, 23964, 24164, 24719, 25622, 25881, 26132, 27319, 27467, 27769, 28488, 28651, 29730, 29939, 30323, 31556, 32932, 34153, 34203, 34804, 36583, 37182, 37185, 37196, 38031, 38202, 40185, 40244, 40524]"
1950-2000,portsmouth,2.423419930205506e-05,[356]
1950-2000,citi,0.0081426909654905,"[356, 444, 751, 766, 778, 818, 926, 931, 935, 943, 965, 1059, 1122, 1323, 1477, 1530, 1597, 1603, 1612, 1721, 1731, 1934, 2253, 2278, 2333, 2448, 2488, 3335, 3390, 3485, 3506, 3570, 3626, 3881, 3916, 4243, 4325, 4862, 5031, 5181, 5323, 5411, 5647, 5745, 5769, 5984, 6114, 6131, 6144, 6224, 6358, 6670, 6733, 7179, 7308, 7312, 7648, 8053, 8217, 8651, 9141, 9272, 9427, 9484, 10164, 10174, 10288, 10897, 10970, 11091, 11362, 11367, 11370, 11732, 12303, 12304, 12418, 12422, 12497, 12498, 12545, 12745, 12754, 12761, 12937, 12942, 13360, 13362, 14072, 14074, 14081, 14091, 14095, 14312, 14733, 14735, 14985, 15012, 15018, 15236, 15241, 15366, 15643, 15662, 15670, 15869, 15885, 15928, 16362, 16372, 16569, 16585, 16591, 16829, 16837, 17242, 17260, 17304, 17325, 17723, 17737, 17765, 17770, 17789, 17902, 18077, 18397, 18623, 18648, 18847, 19275, 19876, 19964, 20206, 20210, 20751, 20876, 20879, 20881, 20890, 20895, 21392, 21401, 21402, 21716, 22041, 22143, 22429, 22430, 22567, 22578, 22594, 22619, 22874, 23122, 23177, 23180, 23189, 23197, 23200, 23204, 23213, 23339, 23359, 23374, 23384, 23394, 23401, 23403, 23408, 23583, 23696, 23698, 23699, 23700, 23774, 23783, 23838, 23860, 23861, 23865, 23866, 23876, 23877, 23938, 23941, 23957, 24133, 24268, 24372, 24420, 24644, 24861, 25092, 25646, 25796, 26002, 26104, 26109, 26139, 26386, 26390, 26792, 27075, 27088, 27125, 27165, 27179, 27262, 28087, 28105, 28111, 28112, 28348, 28372, 28490, 28495, 28496, 28597, 28626, 28648, 28713, 29079, 29325, 29429, 29540, 29569, 29574, 29663, 29855, 29896, 30048, 30271, 30363, 30560, 30562, 31155, 31413, 31509, 31510, 31511, 31657, 31675, 32038, 32042, 32178, 32191, 32370, 32419, 32476, 32495, 32503, 32513, 32669, 32693, 32709, 33160, 33321, 33324, 33340, 33646, 33780, 33871, 33977, 34094, 34095, 34108, 34205, 34206, 34554, 34815, 35419, 35427, 35468, 35474, 35494, 35686, 35746, 35760, 35774, 35788, 35792, 35805, 35825, 36233, 36291, 36334, 36385, 36410, 36411, 36427, 36451, 36458, 36459, 36533, 36535, 36593, 36638, 36757, 36764, 37551, 37652, 37694, 37868, 37879, 37904, 38040, 38302, 38369, 38371, 38415, 38440, 38515, 38709, 38737, 39147, 39183, 39220, 39237, 39254, 39293, 39446, 39456, 39659, 39731, 39987, 40184, 40604, 40692, 40698, 40798, 40813, 40941, 41318, 41896, 41962]"
1950-2000,council,0.0020356727413726,"[356, 872, 1073, 1549, 1644, 2488, 2581, 2789, 3651, 4158, 4497, 5558, 7179, 7183, 8132, 8958, 8961, 8962, 8963, 9233, 9255, 9420, 9670, 9816, 10889, 11490, 11835, 12929, 13538, 13539, 13540, 13554, 13632, 14003, 14004, 14008, 14772, 14808, 16884, 17528, 17584, 18072, 19004, 19876, 22430, 22995, 23039, 23507, 24161, 24730, 24861, 25587, 25612, 25619, 26132, 26331, 27018, 28180, 28221, 28490, 28737, 31361, 32925, 32932, 33001, 33155, 34477, 34804, 34812, 34815, 35015, 35030, 35045, 35295, 36583, 37196, 38166, 38445, 39015, 39796, 40798, 41359, 41623, 41625]"
1950-2000,marx,7.270259790616518e-05,"[358, 10575, 18569]"
1950-2000,erich,7.270259790616518e-05,"[358, 5780, 6659]"
1950-2000,safeti,0.0003635129895308,"[361, 396, 6696, 9284, 12912, 14270, 26742, 28148, 29036, 30975, 31776, 31880, 34900, 38310, 41833]"
